"1.3.1; Compiler: clang ""3.5.0 (tags/RELEASE_350/final)"", C++ version: 199711; JIT Compiler: LLVM-3.5; Date: Apr 20 2015, 12:54:25"
Trial 1
Name,Load_time,Run_time,Total_time
jean_marie,0.16398000717163086,0.00015306472778320312,0.16413307189941406
jana_wolf,0.21990680694580078,0.1853492259979248,0.4052560329437256
biomod14,0.8532681465148926,0.008325815200805664,0.8615939617156982
biomod22,0.10136103630065918,0.0008628368377685547,0.10222387313842773
biomod33,0.13016605377197266,0.04761505126953125,0.1777811050415039
00001,0.02576589584350586,0.0007910728454589844,0.026556968688964844
00002,0.02935004234313965,0.0008578300476074219,0.03020787239074707
00050,0.29993700981140137,0.006314992904663086,0.30625200271606445
00100,0.6887140274047852,0.011476993560791016,0.7001910209655762
00150,1.247169017791748,0.016810178756713867,1.263979196548462
00200,2.0437159538269043,0.021876096725463867,2.065592050552368
00250,3.180371046066284,0.028270959854125977,3.20864200592041
00300,4.584187030792236,0.032202959060668945,4.616389989852905
00350,6.613587141036987,0.037564992904663086,6.65115213394165
00400,9.104796171188354,0.043257951736450195,9.148054122924805
00450,12.182158946990967,0.04777407646179199,12.229933023452759
00500,15.971081018447876,0.05510210990905762,16.026183128356934
Trial 2
Name,Load_time,Run_time,Total_time
jean_marie,0.1624011993408203,0.0003018379211425781,0.1627030372619629
jana_wolf,0.21751904487609863,0.182081937789917,0.3996009826660156
biomod14,0.8575990200042725,0.007786989212036133,0.8653860092163086
biomod22,0.10216212272644043,0.0007870197296142578,0.10294914245605469
biomod33,0.12424707412719727,0.04707002639770508,0.17131710052490234
00001,0.025449037551879883,0.00086212158203125,0.026311159133911133
00002,0.03019094467163086,0.0008931159973144531,0.031084060668945312
00050,0.30674099922180176,0.0062580108642578125,0.31299901008605957
00100,0.6911721229553223,0.011768817901611328,0.7029409408569336
00150,1.2528810501098633,0.015465974807739258,1.2683470249176025
00200,2.070589065551758,0.0228121280670166,2.0934011936187744
00250,3.170696973800659,0.0276641845703125,3.1983611583709717
00300,4.6141698360443115,0.03210115432739258,4.646270990371704
00350,6.64304518699646,0.03757786750793457,6.6806230545043945
00400,9.153092861175537,0.04360699653625488,9.196699857711792
00450,12.272449016571045,0.047384023666381836,12.319833040237427
00500,17.532063007354736,0.06604790687561035,17.598110914230347
Trial 3
Name,Load_time,Run_time,Total_time
jean_marie,0.19833111763000488,0.00020503997802734375,0.19853615760803223
jana_wolf,0.46305298805236816,0.21062493324279785,0.673677921295166
biomod14,1.1116621494293213,0.008345842361450195,1.1200079917907715
biomod22,0.10123205184936523,0.0009248256683349609,0.1021568775177002
biomod33,0.13008403778076172,0.04753684997558594,0.17762088775634766
00001,0.026597023010253906,0.0008409023284912109,0.027437925338745117
00002,0.04057192802429199,0.001043081283569336,0.04161500930786133
00050,0.41240906715393066,0.006865978240966797,0.41927504539489746
00100,0.7082169055938721,0.015583992004394531,0.7238008975982666
00150,1.4831809997558594,0.01677083969116211,1.4999518394470215
00200,2.2793002128601074,0.0218808650970459,2.3011810779571533
00250,3.914185047149658,0.027781009674072266,3.9419660568237305
00300,4.933598041534424,0.03219199180603027,4.965790033340454
00350,6.7806689739227295,0.03753304481506348,6.818202018737793
00400,9.138824939727783,0.04398608207702637,9.18281102180481
00450,12.22453498840332,0.04723191261291504,12.271766901016235
00500,16.03370189666748,0.05601191520690918,16.08971381187439
