"1.3.1-rc1; Compiler: Microsoft Visual Studio 2010, C++ version: 199711; JIT Compiler: LLVM-3.3; Date: Mar 25 2015, 12:57:04"
Trial 1
Name,Load_time,Run_time,Total_time
jean_marie,0.10899996757507324,0.0,0.10899996757507324
jana_wolf,0.125,0.18700003623962402,0.312000036239624
biomod14,0.5159997940063477,0.0,0.5159997940063477
biomod22,0.07800006866455078,0.0,0.07800006866455078
biomod33,0.1100001335144043,0.046000003814697266,0.15600013732910156
00001,0.031999826431274414,0.0,0.031999826431274414
00002,0.031000137329101562,0.0,0.031000137329101562
00050,0.28099989891052246,0.0,0.28099989891052246
00100,0.5780000686645508,0.016000032424926758,0.5940001010894775
00150,0.9059998989105225,0.016000032424926758,0.9219999313354492
00200,1.2819998264312744,0.015000104904174805,1.2969999313354492
00250,1.7029998302459717,0.016000032424926758,1.7189998626708984
00300,2.187999963760376,0.015000104904174805,2.203000068664551
00350,2.703000068664551,0.03099989891052246,2.7339999675750732
00400,3.203000068664551,0.04699993133544922,3.25
00450,3.7970001697540283,0.04699993133544922,3.8440001010894775
00500,4.4690001010894775,0.04699993133544922,4.516000032424927
Trial 2
Name,Load_time,Run_time,Total_time
jean_marie,0.10900020599365234,0.0,0.10900020599365234
jana_wolf,0.14099979400634766,0.18700003623962402,0.3279998302459717
biomod14,0.4850001335144043,0.0,0.4850001335144043
biomod22,0.06299996376037598,0.0,0.06299996376037598
biomod33,0.10900020599365234,0.04699993133544922,0.15600013732910156
00001,0.016000032424926758,0.014999866485595703,0.03099989891052246
00002,0.032000064849853516,0.0,0.032000064849853516
00050,0.28099989891052246,0.0,0.28099989891052246
00100,0.5780000686645508,0.0,0.5780000686645508
00150,0.9059998989105225,0.015000104904174805,0.9210000038146973
00200,1.2820000648498535,0.014999866485595703,1.2969999313354492
00250,1.7030000686645508,0.016000032424926758,1.7190001010894775
00300,2.1720001697540283,0.015999794006347656,2.187999963760376
00350,2.7189998626708984,0.031000137329101562,2.75
00400,3.187999963760376,0.031000137329101562,3.2190001010894775
00450,3.7970001697540283,0.031999826431274414,3.8289999961853027
00500,4.468999862670898,0.06200003623962402,4.5309998989105225
Trial 3
Name,Load_time,Run_time,Total_time
jean_marie,0.1099998950958252,0.0,0.1099998950958252
jana_wolf,0.125,0.18700003623962402,0.312000036239624
biomod14,0.48399996757507324,0.016000032424926758,0.5
biomod22,0.06299996376037598,0.0,0.06299996376037598
biomod33,0.1099998950958252,0.031000137329101562,0.14100003242492676
00001,0.03099989891052246,0.0,0.03099989891052246
00002,0.04699993133544922,0.0,0.04699993133544922
00050,0.26600003242492676,0.015000104904174805,0.28100013732910156
00100,0.562999963760376,0.014999866485595703,0.5779998302459717
00150,0.8910000324249268,0.016000032424926758,0.9070000648498535
00200,1.2660000324249268,0.014999866485595703,1.2809998989105225
00250,1.687999963760376,0.015000104904174805,1.7030000686645508
00300,2.171999931335449,0.014999866485595703,2.186999797821045
00350,2.703000068664551,0.014999866485595703,2.7179999351501465
00400,3.187999963760376,0.03099989891052246,3.2189998626708984
00450,3.7820000648498535,0.03099989891052246,3.812999963760376
00500,4.4690001010894775,0.03099989891052246,4.5
